prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.681989737697663,0.41091963260821684,0.9982838484732524,0.7192326738927959,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.01,882
0.4,0.40402836148981,0.12563210181482934,0.7366586830519779,0.35766420626923656,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.02,882
0.4,0.538877868921988,0.18836493796155576,0.9498593761529386,0.5403744254554123,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.03,882
0.4,0.450998119140804,0.12474789785834788,0.8615068928714731,0.36902530126492533,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.04,882
0.4,0.5083092122594493,0.1500296686534194,0.8941351791476143,0.4781618508297509,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.05,882
0.4,0.4345918874286812,0.019711380872307612,0.9034425861615133,0.4062336522211531,0.313929469285823,0.0003187197934226085,0.8589407590942637,0.19521991201323333,0.060000000000000005,882
0.4,0.5936546323313766,0.26116274589644434,0.9989135951966212,0.6242211532818439,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.06999999999999999,882
0.4,0.3903001343635709,0.02457812434375413,0.9092097770400759,0.24850494137999635,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.08,882
0.4,0.4477972743814849,0.037987456080715236,0.9458967596931713,0.6044089137816858,0.34094984672797457,0.00011096931276263372,0.8806626352294225,0.2685378864515848,0.09,882
0.4,0.2624810217923714,0.0016250783218071756,0.7869543343850218,0.10348907311674362,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.09999999999999999,882
0.4,0.36926856615384024,0.047366341433084116,0.7980807591778986,0.2698818116709696,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.11,882
0.4,0.48244405974542176,0.15913900164401615,0.8983392387245924,0.45670757894980596,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.12,882
0.4,0.3872867632515922,0.03296211455274899,0.8348833632424237,0.26570913331003393,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.13,882
0.4,0.3449330585135698,0.002253562673069513,0.8896457960508926,0.9999956421581114,0.313929469285823,0.0003187197934226085,0.8589407590942637,0.19521991201323333,0.14,882
0.4,0.45169017280968454,0.06021001145562175,0.9169842963845046,0.41627988349137457,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.15000000000000002,882
0.4,0.4253706404449551,0.005943918559419575,0.9243399867665056,0.9999968047799478,0.34094984672797457,0.00011096931276263372,0.8806626352294225,0.2685378864515848,0.16,882
0.4,0.3518564245077655,0.022916434858870606,0.8570906975301152,0.1947359514964448,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.17,882
0.4,0.32709226126267515,0.0162318029274282,0.7869972755118652,0.2107929151612543,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.18000000000000002,882
0.4,0.3444717259264898,0.0010916269860387566,0.8552851189805823,0.19819162098332396,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.19,882
0.4,0.22574196537770963,0.01936459771098506,0.584016802088775,0.14320835604722715,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.2,882
