prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.3011375382525414,0.0013406274344734711,0.7604359664809207,0.20012551715225957,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.01,752
0.4,0.42987779320051067,0.16111402972752023,0.7162397633869412,0.4191573347401279,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.02,752
0.4,0.49814648174272697,0.2151409967354609,0.7919024275600819,0.4832603787212596,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.03,752
0.4,0.556883617214552,0.3246146660452101,0.801975604472729,0.5593217212094008,0.6386378796614323,0.343752417600399,0.9896447042901017,0.6363591716447344,0.04,752
0.4,0.29004846665502876,0.005494904360216171,0.6420093517207925,0.22183381459655652,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.05,752
0.4,0.27085413682814,1.093347818215724e-05,0.806822417283466,0.11666510869355493,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.060000000000000005,752
0.4,0.35342843969748977,0.08561574141502275,0.645681853784871,0.3176475534226855,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.06999999999999999,752
0.4,0.2858699976953714,0.0002605567388134646,0.7734457914677767,0.1727736325988487,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.08,752
0.4,0.36286471107794427,0.12513548150961257,0.6194013149301854,0.3342435583403309,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.09,752
0.4,0.3801935153068427,0.104877423607925,0.6763378230167585,0.3494726325430254,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.09999999999999999,752
0.4,0.3191678201814639,0.09465728510260271,0.5676050391766668,0.2816220023955558,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.11,752
0.4,0.396508377505214,0.11052106083636713,0.6752810513700912,0.37619314131248077,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.12,752
0.4,0.5833176142536896,0.33302426522398776,0.8358349288437157,0.5893199630293307,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.13,752
0.4,0.3160340822223804,0.08365309483779847,0.5588614548281597,0.2921550851600082,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.14,752
0.4,0.4080550711596064,0.21261318485938713,0.6156659850263961,0.4008490399271816,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.15000000000000002,752
0.4,0.29392902300949525,0.0036300552819560124,0.7444479128642657,0.1925647410288676,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.16,752
0.4,0.3380131870649393,0.07279477646309493,0.6360937302973939,0.29740083582996213,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.17,752
0.4,0.2632960903715817,0.07030272526251968,0.469664574748237,0.23044911146583344,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.18000000000000002,752
0.4,0.42974174719675184,0.10089497210017884,0.8179767671859624,0.37502024360674213,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.19,752
0.4,0.297822788387606,0.0008939356584102227,0.8399964361536161,0.13996605017371266,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.2,752
