prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.26246743037348247,0.010050892606442178,0.5788968603157725,0.19284591019991462,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.01,909
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.02,909
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.03,909
0.4,0.3028835350765827,0.08989619194558143,0.5786028860704665,0.2546040067288235,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.04,909
0.4,0.23792536258162594,0.0004984380346606077,0.7435779450146184,0.09847666344269193,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.05,909
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.060000000000000005,909
0.4,0.23178458930888474,0.00018507372099701403,0.7712753551817718,0.04024307149352107,0.313929469285823,0.0003187197934226085,0.8589407590942637,0.19521991201323333,0.06999999999999999,909
0.4,0.5112542911624767,0.24302756878135592,0.7783153164865634,0.499101756201413,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.08,909
0.4,0.22164500359677378,0.018445606428102494,0.4554573236895986,0.17879084096101885,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.09,909
0.4,0.46972432961142857,0.20071319218711522,0.7429063927685913,0.4595583198934634,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.09999999999999999,909
0.4,0.23259585724113796,0.04752044257400911,0.4595819218756774,0.18919763006889728,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.11,909
0.4,0.21469831392985111,0.01708580541619537,0.47989458082126674,0.14844191857663847,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.12,909
0.4,0.2945609887294115,0.04456158024017655,0.6240984853144556,0.22900939107805005,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.13,909
0.4,0.2486205395106283,0.015363409745334818,0.5883466453234728,0.1622963446903742,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.14,909
0.4,0.20297836099297123,0.01675104548540675,0.4397353092607239,0.1421053271779462,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.15000000000000002,909
0.4,0.25864822560710843,0.07313897628264909,0.45169306592231806,0.22878240329529143,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.16,909
0.4,0.28523588800529676,0.062261049575046426,0.5650252490104523,0.2328773250714919,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.17,909
0.4,0.2149145137083037,0.020619407413325897,0.4280372584587859,0.16249863402538486,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.18000000000000002,909
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.313929469285823,0.0003187197934226085,0.8589407590942637,0.19521991201323333,0.19,909
0.4,0.1460612178359841,0.00567761476029529,0.3250175783994142,0.09550500415877262,0.34094984672797457,0.00011096931276263372,0.8806626352294225,0.2685378864515848,0.2,909
