prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.01,257
0.4,0.6151778702807316,0.34261694610852095,0.8820919453046702,0.620182265651061,0.6139023039104319,0.3112833339831809,0.9947820824717518,0.6095129910735431,0.02,257
0.4,0.4319426130690168,0.13389812294357825,0.7404659489220751,0.41690423085885453,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.03,257
0.4,0.44587874497113333,0.1370049498095682,0.812137325367364,0.39888927706878385,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.04,257
0.4,0.37299939576977487,0.011955982760090807,0.8496905237480429,0.2710840732290219,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.05,257
0.4,0.3020583738363039,0.02176073074426225,0.722921465075827,0.20426585999889124,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.060000000000000005,257
0.4,0.46027011534827744,0.19909883513442456,0.7420732185877869,0.4401277312293974,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.06999999999999999,257
0.4,0.40367886414452425,0.08553670070952502,0.837878437281165,0.33038616480232763,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.08,257
0.4,0.34540994795551144,0.07128600326712,0.7108934473255791,0.2698167138538099,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.09,257
0.4,0.29624968219398845,0.024458952929371083,0.6906448142438638,0.19724332210277495,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.09999999999999999,257
0.4,0.35669991225583186,0.05998446519945666,0.7611954644615218,0.2689634670020893,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.11,257
0.4,0.3142665729141791,0.008528360750241359,0.781950314714884,0.18378827990595661,0.34094984672797457,0.00011096931276263372,0.8806626352294225,0.2685378864515848,0.12,257
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.13,257
0.4,0.269108578675887,0.07814555094183151,0.4830605755216724,0.23145703504290416,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.14,257
0.4,0.2930330886711584,0.04236886770294271,0.6160596556812793,0.21561931510553625,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.15000000000000002,257
0.4,0.31286596506442876,0.08554292520260888,0.601123090758053,0.26043657393181197,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.16,257
0.4,0.4396134554052657,0.20391313686958684,0.6869577059683294,0.4156272582230763,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.17,257
0.4,0.26480199459581855,0.035873252548005205,0.6100367275797026,0.18004328122213134,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.18000000000000002,257
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.19,257
0.4,0.1929263113480758,0.031285806113178063,0.39451911708452153,0.13906828647520011,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.2,257
