prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.5968664935807352,0.3683132946626973,0.8455804309691086,0.5929240226069016,0.6584389004932649,0.37027856583841484,0.9982820707947667,0.6624924162570177,0.01,512
0.4,0.3705361299146681,0.06168055824400322,0.7673332975484077,0.29328497428345135,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.02,512
0.4,0.3665420231658492,0.017726261255766245,0.8333488434043913,0.26393584255307134,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.03,512
0.4,0.3402069454400308,0.13331384575806812,0.5572950101907411,0.314652724570001,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.04,512
0.4,0.2997045335966637,0.0756495618728593,0.5446212795874931,0.25279646828878777,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.05,512
0.4,0.3663189406067415,0.16946895775983867,0.5869999580455906,0.3452200326226331,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.060000000000000005,512
0.4,0.494534274955072,0.20439396274888594,0.8114616647336239,0.4601117987774474,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.06999999999999999,512
0.4,0.33665734121204893,0.11142655520505688,0.5661115602956528,0.3104732786069659,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.08,512
0.4,0.32808554614729474,0.03477126255540399,0.7264028083124663,0.2414871822660558,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.09,512
0.4,0.4491129487310764,0.2211200914078038,0.6711199637552577,0.4315032375380934,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.09999999999999999,512
0.4,0.4229688676262448,0.1805597974781808,0.6664373855134208,0.410678150765401,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.11,512
0.4,0.363373358564109,0.14252955504285697,0.6024307417067768,0.33596287072929454,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.12,512
0.4,0.26216294541765445,0.08784051218589768,0.45398874851089893,0.23773736694642578,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.13,512
0.4,0.5077534457774711,0.23830325765252852,0.810244186859511,0.4773261111799171,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.14,512
0.4,0.30111451705570014,0.12482751327572927,0.5127096161862468,0.2728057050075946,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.15000000000000002,512
0.4,0.33391054890508604,0.07602228474302551,0.6570459138681087,0.27368899333400726,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.16,512
0.4,0.3240122090065801,0.05785800313216955,0.7131709357615932,0.24182722111128627,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.17,512
0.4,0.3052843798567469,0.03854688688407254,0.6864892629984438,0.22474864999801022,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.18000000000000002,512
0.4,0.39234711919567944,0.11676645512042022,0.7262800108795612,0.32979215250771127,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.19,512
0.4,0.3763216275409117,0.1545787548577463,0.6069884140641678,0.35843783191069006,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.2,512
