prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.2882624677336661,0.10113929169922622,0.4998266072364576,0.26320724987913785,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.01,580
0.4,0.4933424060453761,0.25551447992278825,0.7279816080070484,0.4933024957302939,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.02,580
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.03,580
0.4,0.23509734612914293,0.032032916706145165,0.46714897129798716,0.19314960151654176,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.04,580
0.4,0.41744666363260924,0.23398925762372275,0.6166773253929311,0.40681567973921784,0.6139023039104319,0.3112833339831809,0.9947820824717518,0.6095129910735431,0.05,580
0.4,0.3452329153995829,0.1566427392350184,0.5524890063748503,0.3299148942533948,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.060000000000000005,580
0.4,0.328259611698636,0.14750222577301764,0.5204457634408602,0.30958587198301746,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.06999999999999999,580
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.08,580
0.4,0.3446300694624667,0.15161764735374572,0.554571258474386,0.333289873703355,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.09,580
0.4,0.2823916291373284,0.10980828095362083,0.46893164786473907,0.26019903719431886,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.09999999999999999,580
0.4,0.2955706798913708,0.09521011249603407,0.509898870329459,0.27513875422647693,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.11,580
0.4,0.4290065568072866,0.20170404034809397,0.6499505100135531,0.4194060385058273,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.12,580
0.4,0.4154475614782419,0.21844172526292294,0.6289921627798312,0.40425008241342597,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.13,580
0.4,0.40321701759116757,0.2090004250274256,0.6087756642606426,0.39606333033939667,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.14,580
0.4,0.49133814649202234,0.28465343548356886,0.7110345166309063,,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.15000000000000002,580
0.4,0.26597945516587507,0.07533366133279847,0.46435914072946355,0.23929516154128094,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.16,580
0.4,0.2501201246445414,0.08895362411300174,0.4230629644730273,0.22971906359284944,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.17,580
0.4,0.25789705607792374,0.045780390424573866,0.47382576915146435,0.22494155419695955,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.18000000000000002,580
0.4,0.24054897139432024,0.09030794585194384,0.4082091592306726,0.2195947183697919,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.19,580
0.4,0.21853535136100882,0.07137210421498988,0.3840800286587605,0.19054708727320827,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.2,580
