prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.5551975650398268,0.23048098327208824,0.9373248216622811,0.5275337638766312,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.01,458
0.4,0.4555228467873471,0.20619812723526407,0.7054023441709432,0.43905207314965233,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.02,458
0.4,0.6235431563654364,0.37448004731008006,0.8456578488485436,0.630201474390395,0.6916550477511869,0.41189703067350747,0.9992406577158018,0.6880010140600247,0.03,458
0.4,0.42766234290421845,0.05540678120621928,0.8971603143213522,0.3701355706832655,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.04,458
0.4,0.5044708699290444,0.17040572205047877,0.9397254540256536,0.46374336236231334,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.05,458
0.4,0.40012879971342263,0.028898062836286226,0.8492077218750216,0.31782928628346946,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.060000000000000005,458
0.4,0.5728108316225696,0.22880185760025148,0.9858638632978823,0.5785659584921269,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.06999999999999999,458
0.4,0.41515652936180303,0.03910006888446808,0.8780779147747694,0.3348972025382975,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.08,458
0.4,0.5163947297065477,0.1800545228093973,0.9003468096459845,0.48899453064973175,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.09,458
0.4,0.4261391018551044,0.14393964041366303,0.725284537489165,0.3980268284566393,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.09999999999999999,458
0.4,0.35384685141887323,0.12646828919265402,0.6012945416939537,0.32917387840106044,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.11,458
0.4,0.6256467668183071,0.3397872453751879,0.9652671738762915,0.6265645148801912,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.12,458
0.4,0.5571297924512112,0.2338910562210125,0.993034026029352,0.5615006510600027,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.13,458
0.4,0.44566809993858897,0.16577717158503386,0.7401743189851898,0.40896010224338825,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.14,458
0.4,0.39106362300022474,0.10340831024925884,0.6723044957682837,0.3545059410583917,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.15000000000000002,458
0.4,0.37122146579676973,0.16287597569617818,0.6011319536646191,0.3533336729263092,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.16,458
0.4,0.628085506248326,0.3480826072409156,0.997866812663238,0.6292360512137922,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.17,458
0.4,0.2508858035009084,0.0012411308033933354,0.7720166312422324,0.08852238814698608,0.34094984672797457,0.00011096931276263372,0.8806626352294225,0.2685378864515848,0.18000000000000002,458
0.4,0.5548242970770895,0.23109418446209593,0.9921928864390106,0.535722286722005,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.19,458
0.4,0.36990462356829,0.12032939372375959,0.633318776826358,0.34397463669957956,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.2,458
