prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.40072875436200034,0.13985593053891685,0.6704059614428209,0.38829857837941334,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.01,436
0.4,0.4371591983526795,0.1578208720740178,0.7435213474739812,0.42646425155603235,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.02,436
0.4,0.5784167668556329,0.2488642023397253,0.9286613929091478,0.5727059045514266,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.03,436
0.4,0.5119634534952554,0.2493510162912965,0.7690527829674136,0.5043779765612761,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.04,436
0.4,0.3689081184775257,0.1345207323431839,0.6503220969096815,0.3263406367836386,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.05,436
0.4,0.37005398561125113,0.13920085273224467,0.6248435920979376,0.3513078279490731,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.060000000000000005,436
0.4,0.35618016544902587,0.10562078583743185,0.6046783766994482,0.32844444489523145,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.06999999999999999,436
0.4,0.3101522967843665,0.018579277187480325,0.6887721880959725,0.24905227066900945,0.3774588208221488,0.0035210568778108148,0.9030380001100995,0.3252375513643061,0.08,436
0.4,0.5997607616683723,0.34811735744609446,0.8486780040878267,0.5980589184968703,0.6386378796614323,0.343752417600399,0.9896447042901017,0.6363591716447344,0.09,436
0.4,0.37055587671554896,0.10098308537946846,0.6500827973212343,0.34357195877391133,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.09999999999999999,436
0.4,0.3958371343185091,0.1288748722351843,0.6727262090988947,0.3731000273832865,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.11,436
0.4,0.4179104851301953,0.12157619642261634,0.7290717848574162,0.39301157385760893,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.12,436
0.4,0.41551392383810565,0.1615251878472275,0.688374966588102,0.3929990382572186,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.13,436
0.4,0.22435550113497807,0.0009397862612337693,0.5153242505307815,0.16582380031300656,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.14,436
0.4,0.26654489310796114,5.858373708963462e-05,0.7923453413066115,0.07382959923363469,0.313929469285823,0.0003187197934226085,0.8589407590942637,0.19521991201323333,0.15000000000000002,436
0.4,0.383243716904282,0.12475181286847746,0.6414143968042065,0.3720524598077122,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.16,436
0.4,0.4674942005436555,0.20890227773814107,0.7174552099647307,0.4606645314310524,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.17,436
0.4,0.27807958931012355,0.0707713770141878,0.48786630662028563,0.25641761101816407,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.18000000000000002,436
0.4,0.24219141986759687,0.016456457100452855,0.526079756227813,0.18254930061960153,0.4107091551128974,0.03528350159959929,0.9281607862542194,0.3732950182773561,0.19,436
0.4,0.4187158520618572,0.1927779763722928,0.6300124132574091,0.41460028757070766,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.2,436
