prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map,sigma,seed
0.4,0.4674284898791268,0.18606464858413127,0.7548994888788837,0.4518970629295893,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.01,344
0.4,0.527341824048189,0.2701342879530077,0.7748015367299712,0.5319910559949609,0.5945940015098218,0.2803698316051594,0.9934386217711054,0.583603862151789,0.02,344
0.4,0.4333586276029335,0.1926976612525551,0.7037791297613892,0.41281328489315466,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.03,344
0.4,0.35174041115814264,0.10315973134503258,0.6533016012158938,0.30992506415583915,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.04,344
0.4,0.3350761543620466,0.08878105325600288,0.6434904607388304,0.2898647881856297,0.4483799433938783,0.0656059458303956,0.9315337940583419,0.41598630013099697,0.05,344
0.4,0.5375189957503184,0.1996805147419044,0.9954455988265906,0.5400565108679264,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.060000000000000005,344
0.4,0.33005700715111475,0.13718734034243468,0.5362638168432523,0.3041908233653716,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.06999999999999999,344
0.4,0.3168506530674603,0.10238038991842074,0.5509671394675743,0.284431078050778,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.08,344
0.4,0.5190215589263103,0.3173684494023102,0.733621585621586,0.5174693397963421,0.6916550477511869,0.41189703067350747,0.9992406577158018,0.6880010140600247,0.09,344
0.4,0.35786490564197637,0.15236391891204434,0.5779102008818982,0.3352291518489159,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.09999999999999999,344
0.4,0.3603787230526848,0.08660856402616186,0.7110659135414159,0.2959142412990276,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.11,344
0.4,0.36911959479472073,0.11515841281843796,0.661034332377078,0.33036617185888456,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.12,344
0.4,0.4218822790062549,0.16040718525512634,0.72583851691843,0.3797871830897225,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.13,344
0.4,0.47584646085533566,0.2758637814075871,0.6864137704717116,0.46736337401484074,0.6386378796614323,0.343752417600399,0.9896447042901017,0.6363591716447344,0.14,344
0.4,0.31772769669972706,0.1004163487314118,0.57380112816871,0.2807751590806244,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.15000000000000002,344
0.4,0.2950692182072763,0.07883322012357798,0.5148716841213113,0.2575419747055148,0.473953265353229,0.10323137450451493,0.9398642519730908,0.4564626928561947,0.16,344
0.4,0.3714322499779573,0.1732726543627275,0.5760400504472297,0.3548305909229798,0.5672449158456161,0.24535706746012245,0.9946620445831712,0.5547452702428283,0.17,344
0.4,0.4707884024506595,0.24701188171901708,0.6755993427363001,0.46079250977863795,0.6139023039104319,0.3112833339831809,0.9947820824717518,0.6095129910735431,0.18000000000000002,344
0.4,0.4397256019558481,0.19344628433289246,0.7068814844769492,0.41255552467717677,0.5443753354888007,0.21579898644704792,0.9982169697621086,0.5242218062801517,0.19,344
0.4,0.370816710355795,0.10333363512357582,0.6507614286396354,0.33620516128337624,0.5149091008257743,0.16955805845715238,0.9826524759250901,0.4916359336631365,0.2,344
