prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map
0.9593,0.8746405009665994,0.6581905466338492,0.9999956651743607,0.9999999939001141,0.5671945742714796,0.23635681707153347,0.9999292362084391,0.5547452702428283
0.9593,0.8802500182374653,0.7057463190965951,0.9999634662484252,0.9678789192006946,0.6872581550327,0.3941951559228863,0.9993652047139329,0.6880010140600246
0.9593,0.8382089455140145,0.6278223819032935,0.9999617683300855,0.9235065446693286,0.6872581550327,0.3941951559228863,0.9993652047139329,0.6880010140600246
0.9593,0.7502694647904428,0.49853479039270593,0.999025144639509,0.790164472212372,0.6872581550327,0.3941951559228863,0.9993652047139329,0.6880010140600246
0.9593,0.8776450764879202,0.7030800334521923,0.9998574931996607,0.9623626816881945,0.8053177340853543,0.5965986652419252,0.9998809533912398,0.8355306890778215
0.9593,0.8866781307002121,0.6899204378054057,0.9999555286075111,0.9999996264157717,0.6235026267725837,0.3148580215082438,0.9999327447278933,0.6230317926167029
0.9593,0.8612929416437247,0.7011284567279568,0.9989048086747597,0.9078341550415449,0.7872445664519021,0.5541500352917168,0.9999742692566342,0.8076582637366663
0.9593,0.7837356633113747,0.5908000651194565,0.9919920373814136,0.8112634609748298,0.7114233234666296,0.4289224764864267,0.9999155233880421,0.719103085149932
0.9593,0.8689606580256349,0.7190288818771294,0.999873111622503,0.9101193710180134,0.8053177340853543,0.5965986652419252,0.9998809533912398,0.8355306890778215
0.9593,0.9380416731122652,0.8254381113056525,0.9999746403571743,0.9999999959425938,0.760598908885264,0.5118015703083274,0.9992865431571103,0.7789278879263373
0.9593,0.8903665244462241,0.7244700386506256,0.9999277081298112,0.999999879254886,0.7872445664519021,0.5541500352917168,0.9999742692566342,0.8076582637366663
0.9593,0.8209419911547408,0.6360356653480181,0.9949929694643923,0.8613562574417574,0.73363780764357,0.471907946518327,0.9988032443832217,0.7494028196628986
0.9593,0.9153019271142803,0.7629248834548671,0.9999546830147231,0.9999995120791705,0.760598908885264,0.5118015703083274,0.9992865431571103,0.7789278879263373
0.9593,0.9360197146942002,0.8153586934422498,0.9999329639868554,0.9999996655595526,0.73363780764357,0.471907946518327,0.9988032443832217,0.7494028196628986
0.9593,0.9260777290388956,0.7963859766903786,0.9999730129021137,0.9999999758311574,0.760598908885264,0.5118015703083274,0.9992865431571103,0.7789278879263373
0.9593,0.7840341843964558,0.5654730767360296,0.9982790953873591,0.8361126497964729,0.5671945742714796,0.23635681707153347,0.9999292362084391,0.5547452702428283
0.9593,0.8338965226583986,0.6140715051695971,0.9999469709106298,0.999999662388526,0.73363780764357,0.471907946518327,0.9988032443832217,0.7494028196628986
0.9593,0.9115541891276218,0.7616927277626733,0.9999651804465417,0.9999999381531377,0.8053177340853543,0.5965986652419252,0.9998809533912398,0.8355306890778215
0.9593,0.8421878000336006,0.6264882590670668,0.9997191756477387,0.9511917975908204,0.6872581550327,0.3941951559228863,0.9993652047139329,0.6880010140600246
0.9593,0.904003168999431,0.7559755650963986,0.9999913515829097,0.978991624535052,0.73363780764357,0.471907946518327,0.9988032443832217,0.7494028196628986
0.9593,0.8665226760448066,0.6639238026512755,0.9999233297930129,0.9878720427996048,0.73363780764357,0.471907946518327,0.9988032443832217,0.7494028196628986
0.9593,0.939335268290617,0.8298046314537261,0.9999561022158703,0.9999995687985191,0.7872445664519021,0.5541500352917168,0.9999742692566342,0.8076582637366663
0.9593,0.8285784423688419,0.5926788375517871,0.9998235209058486,0.9999998205057241,0.6235026267725837,0.3148580215082438,0.9999327447278933,0.6230317926167029
