prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map
0.5798,0.6392799329309453,0.40379429454171484,0.8496386159305779,0.6507173308570666,0.7114233234666296,0.4289224764864267,0.9999155233880421,0.719103085149932
0.5798,0.509436863434919,0.3069615325313153,0.7030076631375447,0.5069018859837042,0.6872581550327,0.3941951559228863,0.9993652047139329,0.6880010140600246
0.5798,0.5433205409514613,0.3101853465907385,0.7811016298457729,0.5446513263867111,0.6637217995197671,0.358446052694226,0.9999359610304648,0.6560208287610936
0.5798,0.6854756450282219,0.44340647800410943,0.928723121920623,0.7168423769659614,0.7114233234666296,0.4289224764864267,0.9999155233880421,0.719103085149932
0.5798,0.5337852384396502,0.33864871553657844,0.7255447626359284,0.5368577650526954,0.7114233234666296,0.4289224764864267,0.9999155233880421,0.719103085149932
0.5798,0.6477745590711973,0.454907861721687,0.8291771048882953,0.6604629339005931,0.7872445664519021,0.5541500352917168,0.9999742692566342,0.8076582637366663
0.5798,0.6083902962089704,0.41500682834108715,0.797098905080629,0.6164485575152668,0.760598908885264,0.5118015703083274,0.9992865431571103,0.7789278879263373
0.5798,0.527779220093488,0.32970377634733217,0.7241792350515623,0.5277601467064059,0.6872581550327,0.3941951559228863,0.9993652047139329,0.6880010140600246
0.5798,0.6792205344243828,0.49133594023657357,0.8562552000012034,0.6942641466040945,0.7872445664519021,0.5541500352917168,0.9999742692566342,0.8076582637366663
0.5798,0.7385217974523939,0.5661072638565253,0.9133190016863435,0.7586801729602415,0.8053177340853543,0.5965986652419252,0.9998809533912398,0.8355306890778215
0.5798,0.5383838166012669,0.3300528575416133,0.7383118491309235,0.5418572984648518,0.7114233234666296,0.4289224764864267,0.9999155233880421,0.719103085149932
0.5798,0.7178996133993014,0.5341960429228052,0.8861943869196909,0.7346001311443293,0.8053177340853543,0.5965986652419252,0.9998809533912398,0.8355306890778215
0.5798,0.622075199823776,0.41301827798771473,0.8263466766512251,0.629771264320486,0.7114233234666296,0.4289224764864267,0.9999155233880421,0.719103085149932
0.5798,0.5051913765286512,0.3055765643195437,0.7091085960289368,0.5025076087144251,0.6872581550327,0.3941951559228863,0.9993652047139329,0.6880010140600246
