prevalence,pcurve_expectation,pcurve_hdi_low,pcurve_hdi_high,pcurve_map,binom_expectation,binom_hdi_low,binom_hdi_high,binom_map
0.9601,0.9243029621371419,0.7967498846215862,0.9999811071854037,0.9999999510859503,0.6826568879685927,0.4165975140479193,0.9995674608359133,0.6624924162570177
0.9601,0.9380897887237807,0.8519749017683994,0.9999508918858555,0.9721194362550749,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.8958437788190349,0.7695334804862534,0.9998035930093844,0.9353490726540673,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.8008162140859979,0.6508309271347565,0.9477525138742007,0.8158187059669877,0.7120383114638745,0.46500870184443877,0.998780432884232,0.7005418275356832
0.9601,0.9033396192460593,0.8040368954053677,0.9897380735981971,0.9224438966422048,0.8009998489056439,0.610445830244309,0.9992141625494638,0.8076582637366663
0.9601,0.9581595034336027,0.8765864588891599,0.9999883763041679,0.9999999737664595,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.9490933803540953,0.8711556779493003,0.9999419326718457,0.9980250454248484,0.8140947929375527,0.6317658602042827,0.9999910682237847,0.8189151585141505
0.9601,0.9343589260262528,0.8381058641226296,0.9999924989218703,0.9850362288655364,0.7727837878699211,0.5629176059673708,0.9988292305507056,0.7730852054164574
0.9601,0.9523173704803605,0.869022604402417,0.9999878170803754,0.9999966782092184,0.8009998489056439,0.610445830244309,0.9992141625494638,0.8076582637366663
0.9601,0.9377547891923649,0.8434142385696968,0.9999938081525398,0.9999998470073931,0.745922362852012,0.5151403459425891,0.9985946282404368,0.737376470231659
0.9601,0.8849513483034006,0.7727628520696359,0.9901969174131121,0.9131523840715097,0.7251998259891365,0.48134231812750566,0.99960708715047,0.7129485484900746
0.9601,0.8701051326787088,0.7528854466098096,0.9754889597012937,0.885437343769625,0.8140947929375527,0.6317658602042827,0.9999910682237847,0.8189151585141505
0.9601,0.8969404464038296,0.7699464897106775,0.9996909196577746,0.9354652081956528,0.755483112741914,0.5303647260223016,0.999973625738916,0.7494030393204163
0.9601,0.9671592371387208,0.9027020964143164,0.9999901175021235,0.9999998596895922,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.8970067365680294,0.7753128206761627,0.9995432488987704,0.9361254798495664,0.7251998259891365,0.48134231812750566,0.99960708715047,0.7129485484900746
0.9601,0.9045197086945527,0.7861657076137553,0.9999286505291274,0.9400577955208574,0.7120383114638745,0.46500870184443877,0.998780432884232,0.7005418275356832
0.9601,0.8873885298329195,0.7594736927191866,0.9999117727132202,0.9145578246031135,0.7860371960401265,0.5776299560946815,0.9989506465651214,0.7847389332115127
0.9601,0.8810088706290898,0.7638005317516486,0.9963918262625076,0.911396542183884,0.755483112741914,0.5303647260223016,0.999973625738916,0.7494030393204163
0.9601,0.9339169908592899,0.8450832087423322,0.999966706329121,0.9669059596246712,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.9445528325909972,0.854165513495907,0.9999590378759017,0.9999997935640998,0.745922362852012,0.5151403459425891,0.9985946282404368,0.737376470231659
0.9601,0.9221146223344034,0.8252250908150113,0.9984048075477491,0.9541954181543563,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.9235172014457028,0.8299798675332944,0.9988011124165427,0.9545019273316291,0.7659316863108262,0.5464361652111477,0.9997457770111089,0.7613060599158422
0.9601,0.9604174936205433,0.881865545284744,0.999973996615767,0.9999999326677934,0.663722032501223,0.396290683919411,0.9996953355676841,0.6495087654714118
0.9601,0.9247109173299177,0.8310391600242193,0.9989792462905719,0.9589099712196362,0.745922362852012,0.5151403459425891,0.9985946282404368,0.737376470231659
0.9601,0.9026583317672263,0.7946989257000439,0.999980362328379,0.9324139002021747,0.7120383114638745,0.46500870184443877,0.998780432884232,0.7005418275356832
0.9601,0.9148905728731773,0.7923410049586974,0.9998039182254111,0.9940748546688195,0.7046333708192397,0.45008675367170864,0.9983758272681789,0.6880010140600247
0.9601,0.9010040908134728,0.7721278998428858,0.9998030789476553,0.9680503945248803,0.6571853273068421,0.381400758202307,0.9999940801671146,0.6363591716447344
0.9601,0.8898126318831903,0.7511400702153002,0.9998465063169337,0.9374446350164681,0.7120383114638745,0.46500870184443877,0.998780432884232,0.7005418275356832
0.9601,0.9080371066204928,0.7777891530726471,0.9998858817497379,0.9882668160171172,0.6374697490293538,0.35084085451240554,0.9969373360174477,0.6095129910735431
0.9601,0.9317556483026644,0.8296804318513499,0.9999946767472104,0.9999999388315008,0.7659316863108262,0.5464361652111477,0.9997457770111089,0.7613060599158422
0.9601,0.9365146359169086,0.8242380288448135,0.9999512528820589,0.9999998807921733,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.8472830540778665,0.7091446487961955,0.9755692355817676,0.8664362047832689,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
0.9601,0.9750833461380589,0.9249751849748157,0.9999873846231792,0.9999998001141797,0.7925771199925812,0.5871522079594517,0.9996088309605271,0.7962645555940712
0.9601,0.9272783303467542,0.8119507594964732,0.9999640541623542,0.9999999818082,0.6813050407111968,0.4299653875846073,0.9992371485128435,0.6753202749207184
0.9601,0.9384688864789323,0.8378626067825321,0.999964277183389,0.9999999694352768,0.7925771199925812,0.5871522079594517,0.9996088309605271,0.7962645555940712
0.9601,0.9162613169570163,0.8097754797856301,0.9999863101243632,0.9497618760085339,0.745922362852012,0.5151403459425891,0.9985946282404368,0.737376470231659
0.9601,0.890898188718695,0.782755644628218,0.9895629080881037,0.91174196261127,0.7727837878699211,0.5629176059673708,0.9988292305507056,0.7730852054164574
0.9601,0.9601806561407464,0.8845359090594853,0.9999706035414535,0.9999999931705945,0.7727837878699211,0.5629176059673708,0.9988292305507056,0.7730852054164574
0.9601,0.9613521116996874,0.8919996341941893,0.9999552362523041,0.9999999641397974,0.6826568879685927,0.4165975140479193,0.9995674608359133,0.6624924162570177
0.9601,0.8471730582165165,0.7042027811808668,0.982772095949249,0.8684918117047373,0.7251998259891365,0.48134231812750566,0.99960708715047,0.7129485484900746
0.9601,0.902130827748176,0.7708030928843285,0.9999926276315593,0.9714393585507731,0.6813050407111968,0.4299653875846073,0.9992371485128435,0.6753202749207184
0.9601,0.9325146255277282,0.8155932662186409,0.9999897884679895,0.9999989677991014,0.663722032501223,0.396290683919411,0.9996953355676841,0.6495087654714118
0.9601,0.913014747142508,0.7897366111650256,0.9999165616108069,0.9773149444410194,0.7344296123416214,0.4983555538501888,0.9991298625780948,0.7252256895727166
